Timestamp,Bus,I/O,Label
1391610463,3,1,260
1391610463,1,1,102
1391610463,1,1,377
1391610463,1,1,210
1391610463,1,1,213
1391610463,1,1,211
1391610463,1,1,252
1391610463,1,1,254
1391610463,1,1,1
1391610463,1,1,102
1391610463,2,1,254
1391610463,2,1,1
1391610463,2,1,102
1391610463,2,1,237
1391610463,2,1,377
1391610463,2,1,252
1391610463,2,1,254
1391610463,2,1,1
1391610463,2,1,102
1391610463,3,1,254
1391610463,3,1,1
1391610463,3,1,102
1391610463,3,1,152
1391610463,3,1,150
1391610463,3,1,260
1391610463,1,1,213
1391610463,1,1,211
1391610463,1,1,252
1391610463,1,1,254
1391610463,1,1,1
1391610463,1,1,102
1391610463,2,1,237
1391610463,2,1,377
1391610463,2,1,252
1391610463,2,1,254
1391610463,2,1,1
1391610463,2,1,102
1391610463,3,1,254
1391610463,1,1,213
1391610463,3,1,152
1391610463,3,1,150
1391610463,3,1,260
1391610463,1,1,254
1391610463,1,1,1
1391610463,1,1,102
1391610463,2,1,254
1391610463,2,1,1
1391610463,2,1,102
1391610463,2,1,237
1391610463,2,1,377
1391610463,2,1,252
1391610463,2,1,254
1391610463,2,1,1
1391610463,2,1,102
1391610463,3,1,254
1391610463,3,1,1
1391610463,3,1,102
1391610463,3,1,152
1391610463,3,1,150
1391610463,1,1,213
1391610463,1,1,211
1391610463,1,1,252
1391610463,1,1,254
1391610463,1,1,1
1391610463,3,1,260
1391610463,3,1,377
1391610463,3,1,252
1391610463,3,1,254
1391610463,3,1,1
1391610463,3,1,102
1391610463,3,1,152
1391610463,3,1,150
1391610463,3,1,260
1391610463,1,1,102
1391610463,1,1,377
1391610463,1,1,210
1391610463,1,1,213
1391610463,1,1,211
1391610463,1,1,252
1391610463,1,1,254
1391610463,1,1,1
1391610463,1,1,102
1391610463,2,1,254
1391610463,2,1,1
1391610463,2,1,102
1391610463,2,1,237
1391610463,2,1,377
1391610463,2,1,252
1391610463,2,1,254
1391610463,2,1,1
1391610463,2,1,102
1391610463,3,1,254
1391610463,3,1,1
1391610463,3,1,102
1391610463,3,1,152
1391610463,3,1,150
1391610463,3,1,260
1391610463,1,1,213
1391610463,1,1,211
1391610463,1,1,252
1391610463,1,1,254
1391610463,1,1,1
1391610463,1,1,102
1391610463,2,1,237
1391610463,2,1,377
1391610463,2,1,252
1391610463,2,1,254
1391610463,2,1,1
1391610463,2,1,102
1391610463,3,1,254
1391610463,1,1,213
1391610464,3,1,152
1391610464,3,1,150
1391610464,3,1,260
1391610464,1,1,254
1391610464,1,1,1
1391610464,1,1,102
1391610464,2,1,254
1391610464,2,1,1
1391610464,2,1,102
1391610464,2,1,237
1391610464,2,1,377
1391610464,2,1,252
1391610464,2,1,254
1391610464,2,1,1
1391610464,2,1,102
1391610464,3,1,254
1391610464,3,1,1
1391610464,3,1,102
1391610464,3,1,152
1391610464,3,1,150
1391610464,1,1,213
1391610464,1,1,211
1391610464,1,1,252
1391610464,1,1,254
1391610464,1,1,1
1391610464,1,1,102
1391610464,1,1,377
1391610464,1,1,210
1391610464,1,1,213
1391610464,1,1,211
1391610464,1,1,252
1391610464,1,1,254
1391610464,1,1,1
1391610464,1,1,102
1391610464,3,1,260
1391610464,3,1,377
1391610464,3,1,252
1391610464,3,1,254
1391610464,3,1,1
1391610464,3,1,102
1391610464,3,1,152
1391610464,3,1,150
1391610464,3,1,260
1391610464,2,1,254
1391610464,2,1,1
1391610464,2,1,102
1391610464,2,1,237
1391610464,2,1,377
1391610464,2,1,252
1391610464,2,1,254
1391610464,2,1,1
1391610464,2,1,102
1391610464,3,1,254
1391610464,3,1,1
1391610464,3,1,102
1391610464,3,1,152
1391610464,3,1,150
1391610464,3,1,260
1391610464,1,1,213
1391610464,1,1,211
1391610464,1,1,252
1391610464,1,1,254
1391610464,1,1,1
1391610464,1,1,102
1391610464,2,1,237
1391610464,2,1,377
1391610464,2,1,252
1391610464,2,1,254
1391610464,2,1,1
1391610464,2,1,102
1391610464,3,1,254
1391610464,1,1,213
1391610464,3,1,152
1391610464,3,1,150
1391610464,3,1,260
1391610464,1,1,254
1391610464,1,1,1
1391610464,1,1,102
1391610464,2,1,254
1391610464,2,1,1
1391610464,2,1,102
1391610464,2,1,237
1391610464,2,1,377
1391610464,2,1,252
1391610464,2,1,254
1391610464,2,1,1
1391610464,2,1,102
1391610464,3,1,254
1391610464,3,1,1
1391610464,3,1,102
1391610464,3,1,152
1391610464,3,1,150
1391610464,1,1,213
1391610464,1,1,211
1391610464,1,1,252
1391610464,1,1,254
1391610464,1,1,1
1391610464,3,1,260
1391610464,1,1,102
1391610464,3,1,377
1391610464,3,1,252
1391610464,3,1,254
1391610464,3,1,1
1391610464,3,1,102
1391610464,3,1,152
1391610464,3,1,150
1391610464,3,1,260
1391610464,1,1,377
1391610464,1,1,210
1391610464,1,1,213
1391610464,1,1,211
1391610464,1,1,252
1391610464,1,1,254
1391610464,1,1,1
1391610464,1,1,102
1391610464,2,1,254
1391610464,2,1,1
1391610464,2,1,102
1391610464,2,1,237
1391610464,2,1,377
1391610464,2,1,252
1391610464,2,1,254
1391610464,2,1,1
1391610464,2,1,102
1391610464,3,1,254
1391610464,3,1,1
1391610464,3,1,102
1391610464,3,1,152
1391610464,3,1,150
1391610464,3,1,260
1391610464,1,1,213
1391610464,1,1,211
1391610464,1,1,252
1391610464,1,1,254
1391610464,1,1,1
1391610464,1,1,102
1391610464,2,1,237
1391610464,2,1,377
1391610464,2,1,252
1391610464,2,1,254
1391610464,2,1,1
1391610464,2,1,102
1391610464,3,1,254
1391610464,1,1,213
1391610465,3,1,152
1391610465,3,1,150
1391610465,3,1,260
1391610465,1,1,254
1391610465,1,1,1
1391610465,1,1,102
1391610465,2,1,254
1391610465,2,1,1
1391610465,2,1,102
1391610465,2,1,237
1391610465,2,1,377
1391610465,2,1,252
1391610465,2,1,254
1391610465,2,1,1
1391610465,2,1,102
1391610465,3,1,254
1391610465,3,1,1
1391610465,3,1,102
1391610465,3,1,152
1391610465,3,1,150
1391610465,1,1,213
1391610465,1,1,211
1391610465,1,1,252
1391610465,1,1,254
1391610465,1,1,1
1391610465,3,1,260
1391610465,1,1,102
1391610465,3,1,377
1391610465,3,1,252
1391610465,3,1,254
1391610465,3,1,1
1391610465,3,1,102
1391610465,3,1,152
1391610465,3,1,150
1391610465,3,1,260
1391610465,1,1,377
1391610465,1,1,210
1391610465,1,1,213
1391610465,1,1,211
1391610465,1,1,252
1391610465,1,1,254
1391610465,1,1,1
1391610465,1,1,102
1391610465,2,1,254
1391610465,2,1,1
1391610465,2,1,102
1391610465,2,1,237
1391610465,2,1,377
1391610465,2,1,252
1391610465,2,1,254
1391610465,2,1,1
1391610465,2,1,102
1391610465,3,1,254
1391610465,3,1,1
1391610465,3,1,102
1391610465,3,1,152
1391610465,3,1,150
1391610465,3,1,260
1391610465,1,1,213
1391610465,1,1,211
1391610465,1,1,252
1391610465,1,1,254
1391610465,1,1,1
1391610465,1,1,102
1391610465,2,1,237
1391610465,2,1,377
1391610465,2,1,252
1391610465,2,1,254
1391610465,2,1,1
1391610465,2,1,102
1391610465,3,1,254
1391610465,1,1,213
1391610465,3,1,152
1391610465,3,1,150
1391610465,3,1,260
1391610465,1,1,254
1391610465,1,1,1
1391610465,1,1,102
1391610465,2,1,254
1391610465,2,1,1
1391610465,2,1,102
1391610465,2,1,237
1391610465,2,1,377
1391610465,2,1,252
1391610465,2,1,254
1391610465,2,1,1
1391610465,2,1,102
1391610465,3,1,254
1391610465,3,1,1
1391610465,3,1,102
1391610465,3,1,152
1391610465,3,1,150
1391610465,1,1,213
1391610465,1,1,211
1391610465,1,1,252
1391610465,1,1,254
1391610465,1,1,1
1391610465,3,1,260
1391610465,1,1,102
1391610465,3,1,377
1391610465,3,1,252
1391610465,3,1,254
1391610465,3,1,1
1391610465,3,1,102
1391610465,3,1,152
1391610465,3,1,150
1391610465,3,1,260
1391610465,1,1,377
1391610465,1,1,210
1391610465,1,1,213
1391610465,1,1,211
1391610465,1,1,252
1391610465,1,1,254
1391610465,1,1,1
1391610465,1,1,102
1391610465,2,1,254
1391610465,2,1,1
1391610465,2,1,102
1391610465,2,1,237
1391610465,2,1,377
1391610465,2,1,252
1391610465,2,1,254
1391610465,2,1,1
1391610465,2,1,102
1391610465,3,1,254
1391610465,3,1,1
1391610465,3,1,102
1391610465,3,1,152
1391610465,3,1,150
1391610465,3,1,260
1391610465,1,1,213
1391610465,1,1,211
1391610465,1,1,252
1391610465,1,1,254
1391610465,1,1,1
1391610465,1,1,102
1391610465,2,1,237
1391610465,2,1,377
1391610465,2,1,252
1391610465,2,1,254
1391610465,2,1,1
1391610465,2,1,102
1391610465,3,1,254
1391610465,1,1,213
1391610466,3,1,152
1391610466,3,1,150
1391610466,3,1,260
1391610466,1,1,254
1391610466,1,1,1
1391610466,1,1,102
1391610466,2,1,254
1391610466,2,1,1
1391610466,2,1,102
1391610466,2,1,237
1391610466,2,1,377
1391610466,2,1,252
1391610466,2,1,254
1391610466,2,1,1
1391610466,2,1,102
1391610466,3,1,254
1391610466,3,1,1
1391610466,3,1,102
1391610466,3,1,152
1391610466,3,1,150
1391610466,3,1,260
1391610466,1,1,213
1391610466,1,1,211
1391610466,1,1,252
1391610466,1,1,254
1391610466,1,1,1
1391610466,1,1,102
1391610466,2,1,254
1391610466,2,1,1
1391610466,2,1,102
1391610466,3,1,377
1391610466,3,1,252
1391610466,3,1,254
1391610466,3,1,1
1391610466,3,1,102
1391610466,3,1,152
1391610466,3,1,150
1391610466,3,1,260
1391610466,1,1,377
1391610466,1,1,210
1391610466,1,1,213
1391610466,1,1,211
1391610466,1,1,252
1391610466,1,1,254
1391610466,1,1,1
1391610466,1,1,102
1391610466,2,1,237
1391610466,2,1,377
1391610466,2,1,252
1391610466,2,1,254
1391610466,2,1,1
1391610466,2,1,102
1391610466,3,1,254
1391610466,3,1,1
1391610466,3,1,102
1391610466,3,1,152
1391610466,3,1,150
1391610466,3,1,260
1391610466,1,1,213
1391610466,1,1,211
1391610466,1,1,252
1391610466,1,1,254
1391610466,1,1,1
1391610466,1,1,102
1391610466,2,1,237
1391610466,2,1,377
1391610466,2,1,252
1391610466,2,1,254
1391610466,2,1,1
1391610466,2,1,102
1391610466,3,1,254
1391610466,1,1,213
1391610466,3,1,152
1391610466,3,1,150
1391610466,3,1,260
1391610466,1,1,254
1391610466,1,1,1
1391610466,1,1,102
1391610466,2,1,254
1391610466,2,1,1
1391610466,2,1,102
1391610466,2,1,237
1391610466,2,1,377
1391610466,2,1,252
1391610466,2,1,254
1391610466,2,1,1
1391610466,2,1,102
1391610466,3,1,254
1391610466,3,1,1
1391610466,3,1,102
1391610466,3,1,152
1391610466,3,1,150
1391610466,1,1,213
1391610466,1,1,211
1391610466,1,1,252
1391610466,1,1,254
1391610466,1,1,1
1391610466,3,1,260
1391610466,3,1,377
1391610466,3,1,252
1391610466,3,1,254
1391610466,3,1,1
1391610466,3,1,102
1391610466,3,1,152
1391610466,3,1,150
1391610466,3,1,260
1391610466,1,1,102
1391610466,1,1,377
1391610466,1,1,210
1391610466,1,1,213
1391610466,1,1,211
1391610466,1,1,252
1391610466,1,1,254
1391610466,1,1,1
1391610466,1,1,102
1391610466,2,1,254
1391610466,2,1,1
1391610466,2,1,102
1391610466,2,1,237
1391610466,2,1,377
1391610466,2,1,252
1391610466,2,1,254
1391610466,2,1,1
1391610466,2,1,102
1391610466,3,1,254
1391610466,3,1,1
1391610466,3,1,102
1391610466,3,1,152
1391610466,3,1,150
1391610466,3,1,260
1391610466,1,1,213
1391610466,1,1,211
1391610466,1,1,252
1391610466,1,1,254
1391610466,1,1,1
1391610466,1,1,102
1391610466,2,1,237
1391610466,2,1,377
1391610466,2,1,252
1391610466,2,1,254
1391610466,2,1,1
1391610466,2,1,102
1391610466,1,1,213
1391610466,3,1,254
1391610467,3,1,152
1391610467,3,1,150
1391610467,3,1,260
1391610467,1,1,254
1391610467,1,1,1
1391610467,1,1,102
1391610467,2,1,254
1391610467,2,1,1
1391610467,2,1,102
1391610467,2,1,237
1391610467,2,1,377
1391610467,2,1,252
1391610467,2,1,254
1391610467,2,1,1
1391610467,2,1,102
1391610467,3,1,254
1391610467,3,1,1
1391610467,3,1,102
1391610467,3,1,152
1391610467,3,1,150
1391610467,3,1,260
1391610467,1,1,213
1391610467,1,1,211
1391610467,1,1,252
1391610467,1,1,254
1391610467,1,1,1
1391610467,1,1,102
1391610467,2,1,254
1391610467,2,1,1
1391610467,2,1,102
1391610467,3,1,377
1391610467,3,1,252
1391610467,3,1,254
1391610467,3,1,1
1391610467,3,1,102
1391610467,3,1,152
1391610467,3,1,150
1391610467,3,1,260
1391610467,1,1,377
1391610467,1,1,210
1391610467,1,1,213
1391610467,1,1,211
1391610467,1,1,252
1391610467,1,1,254
1391610467,1,1,1
1391610467,1,1,102
1391610467,2,1,237
1391610467,2,1,377
1391610467,2,1,252
1391610467,2,1,254
1391610467,2,1,1
1391610467,2,1,102
1391610467,3,1,254
1391610467,3,1,1
1391610467,3,1,102
1391610467,3,1,152
1391610467,3,1,150
1391610467,3,1,260
1391610467,1,1,213
1391610467,1,1,211
1391610467,1,1,252
1391610467,1,1,254
1391610467,1,1,1
1391610467,1,1,102
1391610467,2,1,237
1391610467,2,1,377
1391610467,2,1,252
1391610467,2,1,254
1391610467,2,1,1
1391610467,2,1,102
1391610467,3,1,254
1391610467,1,1,213
1391610467,3,1,1
1391610467,1,1,211
1391610467,3,1,150
1391610467,3,1,260
1391610467,1,1,1
1391610467,1,1,102
1391610467,2,1,254
1391610467,2,1,1
1391610467,2,1,102
1391610467,2,1,237
1391610467,2,1,377
1391610467,2,1,252
1391610467,2,1,254
1391610467,2,1,1
1391610467,2,1,102
1391610467,3,1,254
1391610467,3,1,1
1391610467,3,1,102
1391610467,3,1,152
1391610467,3,1,150
1391610467,3,1,260
1391610467,1,1,213
1391610467,1,1,211
1391610467,1,1,252
1391610467,1,1,254
1391610467,1,1,1
1391610467,1,1,102
1391610467,2,1,254
1391610467,2,1,1
1391610467,2,1,102
1391610467,3,1,377
1391610467,3,1,252
1391610467,3,1,254
1391610467,3,1,1
1391610467,3,1,102
1391610467,3,1,152
1391610467,3,1,150
1391610467,3,1,260
1391610467,1,1,377
1391610467,1,1,210
1391610467,1,1,213
1391610467,1,1,211
1391610467,1,1,252
1391610467,1,1,254
1391610467,1,1,1
1391610467,1,1,102
1391610467,2,1,237
1391610467,2,1,377
1391610467,2,1,252
1391610467,2,1,254
1391610467,2,1,1
1391610467,2,1,102
1391610467,3,1,254
1391610467,3,1,1
1391610467,3,1,102
1391610467,3,1,152
1391610467,3,1,150
1391610467,3,1,260
1391610467,1,1,213
1391610467,1,1,211
1391610467,1,1,252
1391610467,1,1,254
1391610467,1,1,1
1391610467,1,1,102
1391610467,2,1,237
1391610467,2,1,377
1391610467,2,1,252
1391610467,2,1,254
1391610467,2,1,1
1391610467,2,1,102
1391610467,3,1,254
1391610467,3,1,1
1391610467,1,1,213
1391610467,1,1,211
1391610468,3,1,150
1391610468,3,1,260
1391610468,1,1,1
1391610468,1,1,102
1391610468,2,1,254
1391610468,2,1,1
1391610468,2,1,102
1391610468,2,1,237
1391610468,2,1,377
1391610468,2,1,252
1391610468,2,1,254
1391610468,2,1,1
1391610468,2,1,102
1391610468,3,1,254
1391610468,3,1,1
1391610468,3,1,102
1391610468,3,1,152
1391610468,3,1,150
1391610468,3,1,260
1391610468,1,1,213
1391610468,1,1,211
1391610468,1,1,252
1391610468,1,1,254
1391610468,1,1,1
1391610468,1,1,102
1391610468,2,1,254
1391610468,2,1,1
1391610468,2,1,102
1391610468,3,1,377
1391610468,3,1,252
1391610468,3,1,254
1391610468,3,1,1
1391610468,3,1,102
1391610468,3,1,152
1391610468,3,1,150
1391610468,3,1,260
1391610468,1,1,377
1391610468,1,1,210
1391610468,1,1,213
1391610468,1,1,211
1391610468,1,1,252
1391610468,1,1,254
1391610468,1,1,1
1391610468,1,1,102
1391610468,2,1,237
1391610468,2,1,377
1391610468,2,1,252
1391610468,2,1,254
1391610468,2,1,1
1391610468,2,1,102
1391610468,3,1,254
1391610468,3,1,1
1391610468,3,1,102
1391610468,3,1,152
1391610468,3,1,150
1391610468,3,1,260
1391610468,1,1,213
1391610468,1,1,211
1391610468,1,1,252
1391610468,1,1,254
1391610468,1,1,1
1391610468,1,1,102
1391610468,2,1,237
1391610468,2,1,377
1391610468,2,1,252
1391610468,2,1,254
1391610468,2,1,1
1391610468,2,1,102
1391610468,3,1,254
1391610468,1,1,213
1391610468,3,1,1
1391610468,1,1,211
1391610468,3,1,150
1391610468,3,1,260
1391610468,1,1,1
1391610468,1,1,102
1391610468,2,1,254
1391610468,2,1,1
1391610468,2,1,102
1391610468,2,1,237
1391610468,2,1,377
1391610468,2,1,252
1391610468,2,1,254
1391610468,2,1,1
1391610468,2,1,102
1391610468,3,1,254
1391610468,3,1,1
1391610468,3,1,102
1391610468,3,1,152
1391610468,3,1,150
1391610468,3,1,260
1391610468,1,1,213
1391610468,1,1,211
1391610468,1,1,252
1391610468,1,1,254
1391610468,1,1,1
1391610468,1,1,102
1391610468,2,1,254
1391610468,2,1,1
1391610468,2,1,102
1391610468,3,1,377
1391610468,3,1,252
1391610468,3,1,254
1391610468,3,1,1
1391610468,3,1,102
1391610468,3,1,152
1391610468,3,1,150
1391610468,3,1,260
1391610468,1,1,377
1391610468,1,1,210
1391610468,1,1,213
1391610468,1,1,211
1391610468,1,1,252
1391610468,1,1,254
1391610468,1,1,1
1391610468,1,1,102
1391610468,2,1,237
1391610468,2,1,377
1391610468,2,1,252
1391610468,2,1,254
1391610468,2,1,1
1391610468,2,1,102
1391610468,3,1,254
1391610468,3,1,1
1391610468,3,1,102
1391610468,3,1,152
1391610468,3,1,150
1391610468,3,1,260
1391610468,1,1,213
1391610468,1,1,211
1391610468,1,1,252
1391610468,1,1,254
1391610468,1,1,1
1391610468,1,1,102
1391610468,2,1,237
1391610468,2,1,377
1391610468,2,1,252
1391610468,2,1,254
1391610468,2,1,1
1391610468,2,1,102
1391610468,3,1,254
1391610468,3,1,1
1391610468,1,1,213
1391610468,1,1,211
1391610469,3,1,150
1391610469,3,1,260
1391610469,1,1,1
1391610469,1,1,102
1391610469,2,1,254
1391610469,2,1,1
1391610469,2,1,102
1391610469,2,1,237
1391610469,2,1,377
1391610469,2,1,252
1391610469,2,1,254
1391610469,2,1,1
1391610469,2,1,102
1391610469,3,1,254
1391610469,3,1,1
1391610469,3,1,102
1391610469,3,1,152
1391610469,3,1,150
1391610469,3,1,260
1391610469,1,1,213
1391610469,1,1,211
1391610469,1,1,252
1391610469,1,1,254
1391610469,1,1,1
1391610469,1,1,102
1391610469,2,1,254
1391610469,2,1,1
1391610469,2,1,102
1391610469,3,1,377
1391610469,3,1,252
1391610469,3,1,254
1391610469,3,1,1
1391610469,3,1,102
1391610469,3,1,152
1391610469,3,1,150
1391610469,3,1,260
1391610469,1,1,377
1391610469,1,1,210
1391610469,1,1,213
1391610469,1,1,211
1391610469,1,1,252
1391610469,1,1,254
1391610469,1,1,1
1391610469,1,1,102
1391610469,2,1,237
1391610469,2,1,377
1391610469,2,1,252
1391610469,2,1,254
1391610469,2,1,1
1391610469,2,1,102
1391610469,3,1,254
1391610469,3,1,1
1391610469,3,1,102
1391610469,3,1,152
1391610469,3,1,150
1391610469,3,1,260
1391610469,1,1,213
1391610469,1,1,211
1391610469,1,1,252
1391610469,1,1,254
1391610469,1,1,1
1391610469,1,1,102
1391610469,2,1,237
1391610469,2,1,377
1391610469,2,1,252
1391610469,2,1,254
1391610469,2,1,1
1391610469,2,1,102
1391610469,3,1,254
1391610469,3,1,1
1391610469,1,1,213
1391610469,1,1,211
1391610469,3,1,102
1391610469,1,1,252
1391610469,3,1,260
1391610469,1,1,102
1391610469,2,1,254
1391610469,2,1,1
1391610469,2,1,102
1391610469,2,1,237
1391610469,2,1,377
1391610469,2,1,252
1391610469,2,1,254
1391610469,2,1,1
1391610469,2,1,102
1391610469,3,1,254
1391610469,3,1,1
1391610469,3,1,102
1391610469,3,1,152
1391610469,3,1,150
1391610469,3,1,260
1391610469,1,1,213
1391610469,1,1,211
1391610469,1,1,252
1391610469,1,1,254
1391610469,1,1,1
1391610469,1,1,102
1391610469,2,1,254
1391610469,2,1,1
1391610469,2,1,102
1391610469,3,1,377
1391610469,3,1,252
1391610469,3,1,254
1391610469,3,1,1
1391610469,3,1,102
1391610469,3,1,152
1391610469,3,1,150
1391610469,3,1,260
1391610469,1,1,377
1391610469,1,1,210
1391610469,1,1,213
1391610469,1,1,211
1391610469,1,1,252
1391610469,1,1,254
1391610469,1,1,1
1391610469,1,1,102
1391610469,0,1,361
1391610469,2,1,237
1391610469,2,1,377
1391610469,2,1,252
1391610469,2,1,254
1391610469,2,1,1
1391610469,2,1,102
1391610469,0,1,365
1391610469,0,1,366
1391610469,0,1,367
1391610469,0,1,315
1391610469,0,1,316
1391610469,0,1,252
1391610469,0,1,254
1391610469,0,1,1
1391610469,0,1,102
1391610469,3,1,254
1391610469,3,1,1
1391610469,3,1,102
1391610469,3,1,152
1391610469,3,1,150
1391610469,3,1,260
1391610469,1,1,213
1391610469,1,1,211
1391610469,1,1,252
1391610469,1,1,254
1391610469,1,1,1
1391610469,1,1,102
1391610469,2,1,237
1391610469,2,1,377
1391610469,2,1,252
1391610469,2,1,254
1391610469,2,1,1
1391610469,2,1,102
1391610469,3,1,254
1391610469,3,1,1
1391610469,3,1,102
1391610469,1,1,213
1391610469,1,1,211
1391610469,1,1,252
1391610470,3,1,260
1391610470,1,1,102
1391610470,2,1,254
1391610470,2,1,1
1391610470,2,1,102
1391610470,2,1,237
1391610470,2,1,377
1391610470,2,1,252
1391610470,2,1,254
1391610470,2,1,1
1391610470,2,1,102
1391610470,3,1,254
1391610470,3,1,1
1391610470,3,1,102
1391610470,3,1,152
1391610470,3,1,150
1391610470,3,1,260
1391610470,1,1,213
1391610470,1,1,211
1391610470,1,1,252
1391610470,1,1,254
1391610470,1,1,1
1391610470,1,1,102
1391610470,2,1,254
1391610470,2,1,1
1391610470,2,1,102
1391610470,2,1,40
1391610470,0,1,361
1391610470,2,1,41
1391610470,0,1,310
1391610470,3,1,377
1391610470,3,1,252
1391610470,3,1,254
1391610470,3,1,1
1391610470,3,1,102
1391610470,3,1,152
1391610470,3,1,150
1391610470,3,1,260
1391610470,1,1,377
1391610470,1,1,210
1391610470,1,1,213
1391610470,1,1,211
1391610470,1,1,252
1391610470,1,1,254
1391610470,1,1,1
1391610470,1,1,102
1391610470,2,1,42
1391610470,0,1,311
1391610470,2,1,233
1391610470,0,1,312
1391610470,2,1,234
1391610470,0,1,314
1391610470,2,1,102
1391610470,0,1,316
1391610470,0,1,252
1391610470,0,1,254
1391610470,0,1,1
1391610470,0,1,102
1391610470,3,1,254
1391610470,3,1,1
1391610470,3,1,102
1391610470,3,1,152
1391610470,3,1,150
1391610470,3,1,260
1391610470,1,1,213
1391610470,1,1,211
1391610470,1,1,252
1391610470,1,1,254
1391610470,1,1,1
1391610470,1,1,102
1391610470,2,1,237
1391610470,2,1,377
1391610470,2,1,252
1391610470,2,1,254
1391610470,2,1,1
1391610470,2,1,102
1391610470,3,1,254
1391610470,3,1,1
1391610470,3,1,102
1391610470,1,1,213
1391610470,1,1,211
1391610470,1,1,252
1391610470,3,1,260
1391610470,1,1,102
1391610470,2,1,254
1391610470,2,1,1
1391610470,2,1,102
1391610470,2,1,237
1391610470,2,1,377
1391610470,2,1,252
1391610470,2,1,254
1391610470,2,1,1
1391610470,2,1,102
1391610470,3,1,254
1391610470,3,1,1
1391610470,3,1,102
1391610470,3,1,152
1391610470,3,1,150
1391610470,3,1,260
1391610470,1,1,213
1391610470,1,1,211
1391610470,1,1,252
1391610470,1,1,254
1391610470,1,1,1
1391610470,1,1,102
1391610470,2,1,254
1391610470,2,1,1
1391610470,2,1,102
1391610470,2,1,40
1391610470,2,1,41
1391610470,2,1,42
1391610470,2,1,233
1391610470,0,1,361
1391610470,0,1,310
1391610470,0,1,311
1391610470,0,1,312
1391610470,0,1,314
1391610470,2,1,234
1391610470,3,1,377
1391610470,3,1,252
1391610470,3,1,254
1391610470,3,1,1
1391610470,3,1,102
1391610470,3,1,152
1391610470,3,1,150
1391610470,3,1,260
1391610470,1,1,377
1391610470,1,1,210
1391610470,1,1,213
1391610470,1,1,211
1391610470,1,1,252
1391610470,1,1,254
1391610470,1,1,1
1391610470,1,1,102
1391610470,2,1,235
1391610470,0,1,324
1391610470,0,1,325
1391610470,3,1,377
1391610470,1,1,377
1391610470,2,1,236
1391610470,2,1,237
1391610470,0,1,326
1391610470,2,1,235
1391610470,2,1,236
1391610470,2,1,237
1391610470,2,1,377
1391610470,2,1,252
1391610470,2,1,254
1391610470,2,1,1
1391610470,2,1,102
1391610470,0,1,1
1391610470,0,1,102
1391610470,3,1,1
1391610470,3,1,102
1391610470,3,1,152
1391610470,3,1,150
1391610470,3,1,260
1391610470,1,1,211
1391610470,1,1,252
1391610470,1,1,254
1391610470,1,1,1
1391610470,1,1,102
1391610470,2,1,237
1391610470,2,1,377
1391610470,2,1,252
1391610470,2,1,254
1391610470,2,1,1
1391610470,2,1,102
1391610470,3,1,254
1391610470,3,1,1
1391610470,3,1,102
1391610470,1,1,213
1391610470,1,1,211
1391610470,1,1,252
1391610471,3,1,260
1391610471,1,1,102
1391610471,2,1,254
1391610471,2,1,1
1391610471,2,1,102
1391610471,2,1,237
1391610471,2,1,377
1391610471,2,1,252
1391610471,2,1,254
1391610471,2,1,1
1391610471,2,1,102
1391610471,3,1,254
1391610471,3,1,1
1391610471,3,1,102
1391610471,3,1,152
1391610471,3,1,150
1391610471,3,1,260
1391610471,1,1,213
1391610471,1,1,211
1391610471,1,1,252
1391610471,1,1,254
1391610471,1,1,1
1391610471,1,1,102
1391610471,2,1,254
1391610471,2,1,1
1391610471,2,1,102
1391610471,2,1,40
1391610471,2,1,41
1391610471,2,1,42
1391610471,0,1,361
1391610471,0,1,310
1391610471,0,1,311
1391610471,2,1,233
1391610471,0,1,312
1391610471,3,1,377
1391610471,3,1,252
1391610471,3,1,254
1391610471,3,1,1
1391610471,3,1,102
1391610471,3,1,152
1391610471,3,1,150
1391610471,3,1,260
1391610471,1,1,377
1391610471,1,1,210
1391610471,1,1,213
1391610471,1,1,211
1391610471,1,1,252
1391610471,1,1,254
1391610471,1,1,1
1391610471,1,1,102
1391610471,2,1,234
1391610471,0,1,314
1391610471,2,1,235
1391610471,0,1,324
1391610471,0,1,252
1391610471,0,1,254
1391610471,0,1,1
1391610471,0,1,102
1391610471,3,1,254
1391610471,3,1,1
1391610471,3,1,102
1391610471,3,1,152
1391610471,3,1,150
1391610471,3,1,260
1391610471,1,1,213
1391610471,1,1,211
1391610471,1,1,252
1391610471,1,1,254
1391610471,1,1,1
1391610471,1,1,102
1391610471,2,1,237
1391610471,2,1,377
1391610471,2,1,252
1391610471,2,1,254
1391610471,2,1,1
1391610471,2,1,102
1391610471,3,1,254
1391610471,3,1,1
1391610471,3,1,102
1391610471,1,1,213
1391610471,1,1,211
1391610471,1,1,252
1391610471,3,1,260
1391610471,1,1,102
1391610471,2,1,254
1391610471,2,1,1
1391610471,2,1,102
1391610471,2,1,237
1391610471,2,1,377
1391610471,2,1,252
1391610471,2,1,254
1391610471,2,1,1
1391610471,2,1,102
1391610471,3,1,254
1391610471,3,1,1
1391610471,3,1,102
1391610471,3,1,152
1391610471,3,1,150
1391610471,3,1,260
1391610471,1,1,213
1391610471,1,1,211
1391610471,1,1,252
1391610471,1,1,254
1391610471,1,1,1
1391610471,1,1,102
1391610471,2,1,254
1391610471,2,1,1
1391610471,2,1,102
